Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,xG,npxG,xAG,Sh,SoT,SoT%,G/Sh,G/SoT,G-xG,Cmp%,KP,PrgP,PrgC,Tkl,TklW,Int,Clr,Touches,Carries,Succ%,Recov,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shots_on_Target_per_90,Key_Passes_per_90,Progressive_Actions_per_90,Tackles_per_90,Interceptions_per_90,Recoveries_per_90,Clearances_per_90
Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,29,2,1,91,1.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,75.8,1,3,2,5,1,1,2,77,46,100.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989010989010989,4.945054945054945,4.945054945054945,0.989010989010989,5.934065934065934,1.978021978021978
Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,es La Liga,28,13,6,614,6.8,0,0,0,0.1,0.1,0.0,4,2,50.0,0.0,0.0,-0.1,90.4,1,43,10,13,11,9,28,551,369,75.0,32,0.0,0.0,0.0,0.01465798045602606,0.0,0.5863192182410424,0.2931596091205212,0.1465798045602606,7.7687296416938105,1.9055374592833876,1.3192182410423452,4.690553745928339,4.1042345276872965
Ayanda Sishuba,be BEL,FW,Rennes,fr Ligue 1,19,1,0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,,0,0,0,1,0,0,0,1,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,fr Ligue 1,28,20,8,819,9.1,3,1,4,4.3,3.5,0.6,21,4,19.0,0.1,0.5,-1.3,66.3,7,12,14,11,9,2,13,297,149,27.3,23,0.32967032967032966,0.10989010989010989,0.43956043956043955,0.4725274725274725,0.06593406593406594,2.3076923076923075,0.43956043956043955,0.7692307692307693,2.8571428571428568,1.208791208791209,0.21978021978021978,2.5274725274725274,1.4285714285714284
Ibrahima Sissoko,ml MLI,MF,Bochum,de Bundesliga,26,32,30,2610,29.0,2,1,3,1.7,1.7,1.6,25,8,32.0,0.08,0.25,0.3,75.0,27,105,35,66,44,36,61,1429,691,52.5,154,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.05862068965517241,0.055172413793103454,0.8620689655172413,0.27586206896551724,0.9310344827586207,4.827586206896552,2.2758620689655173,1.2413793103448276,5.310344827586206,2.103448275862069
Niama Sissoko,ml MLI,"FW,MF",Reims,fr Ligue 1,18,4,0,47,0.5,0,0,0,0.3,0.3,0.0,3,0,0.0,0.0,,-0.3,63.6,0,1,1,0,0,0,0,24,14,0.0,2,0.0,0.0,0.0,0.5744680851063829,0.0,5.744680851063829,0.0,0.0,3.829787234042553,0.0,0.0,3.829787234042553,0.0
Tim Skarke,de GER,"FW,MF",Union Berlin,de Bundesliga,27,33,11,1164,12.9,0,2,2,2.1,2.1,1.2,20,9,45.0,0.0,0.0,-2.1,70.0,16,25,26,14,11,5,17,487,293,41.7,56,0.0,0.15463917525773196,0.15463917525773196,0.16237113402061856,0.09278350515463918,1.5463917525773196,0.6958762886597938,1.2371134020618557,3.9432989690721647,1.0824742268041239,0.3865979381443299,4.3298969072164954,1.3144329896907216
Ellyes Skhiri,tn TUN,MF,Eint Frankfurt,de Bundesliga,29,30,26,2231,24.8,1,2,3,1.4,1.4,1.4,13,2,15.4,0.08,0.5,-0.4,88.5,22,105,17,40,22,31,45,1544,823,73.3,105,0.04034065441506051,0.08068130883012102,0.12102196324518152,0.05647691618108471,0.05647691618108471,0.5244285073957866,0.08068130883012102,0.8874943971313313,4.921559838637382,1.6136261766024205,1.250560286866876,4.235768713581353,1.815329448677723
Oliver Skipp,eng ENG,MF,Leicester City,eng Premier League,23,24,10,1129,12.5,0,0,0,0.4,0.4,0.3,5,1,20.0,0.0,0.0,-0.4,83.5,9,35,16,21,4,11,11,612,347,58.3,46,0.0,0.0,0.0,0.03188662533215235,0.02391496899911426,0.39858281665190437,0.07971656333038087,0.7174490699734278,4.065544729849424,1.6740478299379982,0.8768821966341894,3.66696191319752,0.8768821966341894
Leo Skiri Østigård,no NOR,DF,Rennes,fr Ligue 1,24,16,14,1227,13.6,1,0,1,0.7,0.7,0.2,6,2,33.3,0.17,0.5,0.3,84.8,2,50,3,20,18,15,81,948,490,50.0,51,0.07334963325183373,0.0,0.07334963325183373,0.05134474327628362,0.014669926650366748,0.4400977995110024,0.14669926650366746,0.14669926650366746,3.887530562347188,1.4669926650366747,1.1002444987775062,3.7408312958435204,5.941320293398533
Leo Skiri Østigård,no NOR,DF,Hoffenheim,de Bundesliga,24,11,11,927,10.3,0,0,0,0.3,0.3,0.1,5,0,0.0,0.0,,-0.3,83.9,3,51,0,9,7,9,111,747,344,66.7,44,0.0,0.0,0.0,0.02912621359223301,0.00970873786407767,0.48543689320388356,0.0,0.29126213592233013,4.951456310679611,0.8737864077669902,0.8737864077669902,4.271844660194175,10.776699029126213
Andreas Skov Olsen,dk DEN,"FW,MF",Wolfsburg,de Bundesliga,24,12,4,535,5.9,1,1,2,0.8,0.8,1.9,7,1,14.3,0.14,1.0,0.2,80.4,18,22,22,8,6,2,12,329,188,28.6,18,0.16822429906542058,0.16822429906542058,0.33644859813084116,0.13457943925233645,0.319626168224299,1.177570093457944,0.16822429906542058,3.02803738317757,7.401869158878505,1.3457943925233646,0.33644859813084116,3.02803738317757,2.0186915887850465
Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,28,15,11,852,9.5,2,2,4,1.7,0.9,2.4,16,5,31.3,0.06,0.2,0.3,65.9,19,36,25,15,11,8,9,564,263,29.4,43,0.2112676056338028,0.2112676056338028,0.4225352112676056,0.1795774647887324,0.2535211267605634,1.6901408450704225,0.528169014084507,2.0070422535211265,6.443661971830987,1.5845070422535212,0.8450704225352113,4.542253521126761,0.9507042253521126
Milan Škriniar,sk SVK,DF,Paris S-G,fr Ligue 1,29,5,4,382,4.2,0,0,0,0.2,0.2,0.1,3,0,0.0,0.0,,-0.2,96.5,1,20,3,7,5,3,16,417,244,0.0,25,0.0,0.0,0.0,0.04712041884816755,0.023560209424083774,0.706806282722513,0.0,0.23560209424083772,5.4188481675392675,1.6492146596858637,0.706806282722513,5.890052356020942,3.7696335078534036
Steven Skrzybski,de GER,"MF,FW",Holstein Kiel,de Bundesliga,31,24,15,1323,14.7,6,3,9,3.5,2.7,2.9,32,12,37.5,0.16,0.42,2.5,70.0,22,64,17,19,6,11,11,619,313,59.1,58,0.40816326530612246,0.20408163265306123,0.6122448979591837,0.23809523809523808,0.19727891156462585,2.17687074829932,0.8163265306122449,1.4965986394557822,5.5102040816326525,1.2925170068027212,0.7482993197278911,3.945578231292517,0.7482993197278911
Naatan Skyttä,fi FIN,FW,Toulouse,fr Ligue 1,22,1,0,5,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,0,0,1,0,0,0,5,4,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0
William Smallbone,ie IRL,MF,Southampton,eng Premier League,24,18,6,690,7.7,1,0,1,0.6,0.6,0.7,7,1,14.3,0.14,1.0,0.4,75.8,10,27,5,20,13,2,14,431,193,66.7,23,0.13043478260869565,0.0,0.13043478260869565,0.07826086956521738,0.09130434782608694,0.9130434782608695,0.13043478260869565,1.3043478260869565,4.173913043478261,2.608695652173913,0.2608695652173913,3.0,1.826086956521739
Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,33,25,19,1590,17.7,0,0,0,0.7,0.7,0.4,3,0,0.0,0.0,,-0.7,75.7,8,49,15,24,12,15,49,825,366,37.5,50,0.0,0.0,0.0,0.03962264150943396,0.022641509433962263,0.16981132075471697,0.0,0.45283018867924524,3.622641509433962,1.3584905660377358,0.8490566037735848,2.830188679245283,2.7735849056603774
Eric Smith,se SWE,"DF,MF",St. Pauli,de Bundesliga,27,32,32,2827,31.4,1,1,2,1.4,1.4,1.5,24,9,37.5,0.04,0.11,-0.4,80.8,28,118,16,46,29,37,104,1956,838,60.0,139,0.0318358684117439,0.0318358684117439,0.0636717368234878,0.044570215776441456,0.04775380261761585,0.7640608418818536,0.28652281570569504,0.8914043155288291,4.2660063671736825,1.4644499469402195,1.1779271312345243,4.425185709232402,3.3109303148213654
Justin Smith,ca CAN,MF,Espanyol,es La Liga,21,5,3,209,2.3,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,65.6,1,6,4,9,3,4,3,95,41,33.3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43062200956937796,4.30622009569378,3.875598086124402,1.7224880382775118,3.4449760765550237,1.291866028708134
Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,24,34,25,2043,22.7,6,3,9,4.5,4.5,1.4,37,11,29.7,0.16,0.55,1.5,90.1,24,126,53,31,18,11,16,1223,779,45.7,75,0.2643171806167401,0.13215859030837004,0.39647577092511016,0.19823788546255508,0.06167400881057268,1.6299559471365639,0.4845814977973568,1.0572687224669604,7.88546255506608,1.3656387665198237,0.4845814977973568,3.303964757709251,0.7048458149779736
Ivan Smolčić,hr CRO,DF,Como,it Serie A,23,9,7,630,7.0,0,0,0,0.4,0.4,0.1,7,3,42.9,0.0,0.0,-0.4,83.0,2,23,3,16,9,10,24,475,231,0.0,27,0.0,0.0,0.0,0.05714285714285714,0.014285714285714285,1.0,0.4285714285714286,0.2857142857142857,3.7142857142857144,2.2857142857142856,1.4285714285714284,3.857142857142857,3.428571428571429
Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,29,10,0,95,1.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,64.7,0,3,0,0,0,2,14,53,19,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8421052631578947,0.0,1.894736842105263,3.789473684210526,13.26315789473684
Simon Sohm,ch SUI,MF,Parma,it Serie A,23,37,36,2989,33.2,4,0,4,3.1,3.1,2.1,34,13,38.2,0.12,0.31,0.9,85.2,20,140,69,28,17,26,36,1467,876,42.9,127,0.12044161927065908,0.0,0.12044161927065908,0.09334225493476078,0.06323185011709602,1.0237537638006022,0.391435262629642,0.6022080963532954,6.2930746068919365,0.8430913348946136,0.782870525259284,3.8240214118434257,1.0839745734359316
Alex Sola,es ESP,"MF,FW",Getafe,es La Liga,25,19,13,1029,11.4,0,1,1,1.0,1.0,0.7,15,2,13.3,0.0,0.0,-1.0,64.0,9,23,24,21,14,7,11,446,265,34.4,47,0.0,0.08746355685131195,0.08746355685131195,0.08746355685131195,0.061224489795918366,1.3119533527696792,0.1749271137026239,0.7871720116618076,4.110787172011662,1.8367346938775508,0.6122448979591837,4.110787172011662,0.9620991253644315
Arnau Solà,es ESP,MF,Villarreal,es La Liga,21,1,0,13,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,50.0,0,0,0,0,0,0,0,3,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,26,27,25,2201,24.5,9,3,12,10.9,10.1,2.9,59,24,40.7,0.14,0.33,-1.9,70.6,14,47,31,18,11,1,23,655,385,33.3,38,0.3680145388459791,0.1226715129486597,0.4906860517946388,0.44570649704679693,0.1185824625170377,2.412539754656974,0.9813721035892776,0.5724670604270786,3.1894593366651525,0.7360290776919582,0.0408905043162199,1.553839164016356,0.9404815992730576
Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,25,21,8,760,8.4,0,0,0,0.8,0.8,0.4,4,3,75.0,0.0,0.0,-0.8,70.9,9,20,18,7,4,2,8,263,150,46.7,19,0.0,0.0,0.0,0.09473684210526316,0.04736842105263158,0.47368421052631576,0.35526315789473684,1.0657894736842106,4.5,0.8289473684210525,0.23684210526315788,2.25,0.9473684210526315
Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,31,14,1409,15.7,1,1,2,1.8,1.8,1.4,25,8,32.0,0.04,0.13,-0.8,85.2,18,56,17,16,11,8,21,794,367,44.4,64,0.063875088715401,0.063875088715401,0.127750177430802,0.11497515968772179,0.08942512420156139,1.5968772178850248,0.511000709723208,1.1497515968772178,4.662881476224272,1.022001419446416,0.511000709723208,4.088005677785664,1.3413768630234209
Julio Soler,ar ARG,"DF,FW",Bournemouth,eng Premier League,19,3,0,11,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,78.6,0,0,0,1,1,0,0,17,12,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0
Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,19,19,1672,18.6,1,2,3,0.8,0.8,1.2,12,7,58.3,0.08,0.14,0.2,88.5,17,65,20,33,19,17,78,1325,806,80.6,92,0.053827751196172245,0.10765550239234449,0.16148325358851676,0.0430622009569378,0.0645933014354067,0.645933014354067,0.37679425837320574,0.9150717703349281,4.5753588516746415,1.776315789473684,0.9150717703349281,4.952153110047847,4.198564593301436
Jhon Solis,co COL,MF,Girona,es La Liga,19,19,3,535,5.9,1,0,1,0.7,0.7,0.1,4,1,25.0,0.25,1.0,0.3,89.5,2,29,9,13,7,4,6,364,229,41.7,27,0.16822429906542058,0.0,0.16822429906542058,0.11775700934579438,0.016822429906542057,0.6728971962616823,0.16822429906542058,0.33644859813084116,6.392523364485982,2.1869158878504673,0.6728971962616823,4.542056074766355,1.0093457943925233
Borna Sosa,hr CRO,DF,Torino,it Serie A,26,19,14,1181,13.1,0,0,0,0.3,0.3,0.7,4,1,25.0,0.0,0.0,-0.3,79.6,11,51,13,26,19,14,33,781,417,42.9,53,0.0,0.0,0.0,0.02286198137171888,0.05334462320067739,0.30482641828958507,0.07620660457239627,0.838272650296359,4.877222692633361,1.9813717188823032,1.0668924640135478,4.038950042337002,2.514817950889077
Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,24,19,1,295,3.3,1,0,1,1.0,1.0,0.5,11,5,45.5,0.09,0.2,0.0,68.0,8,6,12,5,3,4,5,154,75,61.5,25,0.30508474576271183,0.0,0.30508474576271183,0.30508474576271183,0.15254237288135591,3.355932203389831,1.5254237288135593,2.4406779661016946,5.491525423728814,1.5254237288135593,1.2203389830508473,7.627118644067796,1.5254237288135593
Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,20,24,15,1254,13.9,0,0,0,0.2,0.2,1.7,4,0,0.0,0.0,,-0.2,85.8,19,83,21,28,17,5,9,1097,656,40.0,71,0.0,0.0,0.0,0.014354066985645933,0.12200956937799043,0.28708133971291866,0.0,1.3636363636363638,7.464114832535885,2.0095693779904304,0.3588516746411483,5.095693779904306,0.645933014354067
Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33,31,22,1794,19.9,1,1,2,4.6,4.6,1.5,47,18,38.3,0.02,0.06,-3.6,73.5,18,105,44,22,13,14,25,1186,679,41.0,79,0.05016722408026756,0.05016722408026756,0.10033444816053512,0.23076923076923078,0.07525083612040134,2.3578595317725752,0.9030100334448161,0.9030100334448161,7.474916387959866,1.1036789297658862,0.7023411371237458,3.9632107023411374,1.254180602006689
Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,18,8,833,9.3,1,1,2,0.9,0.9,0.9,22,6,27.3,0.05,0.17,0.1,70.5,12,18,71,5,4,4,3,356,272,40.7,44,0.10804321728691475,0.10804321728691475,0.2160864345738295,0.09723889555822329,0.09723889555822329,2.376950780312125,0.6482593037214885,1.296518607442977,9.615846338535414,0.5402160864345739,0.432172869147659,4.75390156062425,0.3241296518607443
Riccardo Sottil,it ITA,"FW,MF",Milan,it Serie A,25,6,1,123,1.4,0,0,0,0.2,0.2,0.3,2,0,0.0,0.0,,-0.2,74.5,3,3,11,1,1,0,0,63,47,25.0,5,0.0,0.0,0.0,0.14634146341463414,0.21951219512195122,1.4634146341463417,0.0,2.1951219512195124,10.24390243902439,0.7317073170731708,0.0,3.6585365853658534,0.0
Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29,35,30,2567,28.5,9,1,10,6.7,6.7,1.0,55,17,30.9,0.16,0.53,2.3,73.8,14,74,9,46,21,20,85,1280,506,50.0,63,0.3155434359174133,0.03506038176860148,0.3506038176860148,0.23490455784962994,0.03506038176860148,1.9283209972730815,0.5960264900662252,0.49084534476042074,2.910011686793923,1.6127775613556683,0.7012076353720296,2.208804051421893,2.980132450331126
Matìas Soulé,ar ARG,"MF,DF",Roma,it Serie A,21,27,22,1781,19.8,5,5,10,3.0,3.0,5.2,42,13,31.0,0.12,0.38,2.0,82.2,51,89,84,26,16,9,25,1271,794,32.4,105,0.25266704098820886,0.25266704098820886,0.5053340819764177,0.15160022459292533,0.26277372262773724,2.1224031443009546,0.656934306569343,2.5772038180797305,8.742279618192027,1.313868613138686,0.454800673778776,5.306007860752386,1.2633352049410442
Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25,31,25,2171,24.1,0,0,0,0.3,0.3,0.4,7,0,0.0,0.0,,-0.3,87.0,11,105,34,37,20,27,34,1441,847,60.0,140,0.0,0.0,0.0,0.012436665131275908,0.016582220175034548,0.29018885306310455,0.0,0.45601105481345,5.7623215108245045,1.5338553661906955,1.119299861814832,5.803777061262091,1.4094887148779363
Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,23,29,21,1902,21.1,5,4,9,3.8,3.8,3.1,43,19,44.2,0.12,0.26,1.2,61.2,28,45,61,25,14,16,32,839,495,28.1,98,0.23659305993690852,0.1892744479495268,0.42586750788643535,0.17981072555205047,0.14668769716088328,2.0347003154574135,0.8990536277602524,1.3249211356466877,5.0157728706624605,1.1829652996845426,0.7570977917981072,4.6372239747634065,1.5141955835962144
Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27,30,24,2062,22.9,2,1,3,2.4,2.4,1.6,22,6,27.3,0.09,0.33,-0.4,88.8,21,100,23,25,14,28,26,1197,604,40.0,110,0.08729388942774007,0.04364694471387003,0.1309408341416101,0.10475266731328807,0.06983511154219206,0.9602327837051406,0.2618816682832202,0.9165858389912706,5.368574199806013,1.0911736178467506,1.2221144519883609,4.801163918525703,1.1348205625606207
Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22,12,11,1018,11.3,0,1,1,0.3,0.3,0.2,4,1,25.0,0.0,0.0,-0.3,90.7,2,16,0,9,5,15,37,735,465,50.0,36,0.0,0.08840864440078584,0.08840864440078584,0.026522593320235755,0.017681728880157174,0.3536345776031434,0.08840864440078584,0.1768172888015717,1.4145383104125735,0.7956777996070726,1.3261296660117878,3.1827111984282905,3.2711198428290764
Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22,9,9,799,8.9,1,0,1,0.6,0.6,0.4,5,2,40.0,0.2,0.5,0.4,83.2,2,15,2,17,11,13,46,511,288,66.7,32,0.11264080100125157,0.0,0.11264080100125157,0.06758448060075094,0.04505632040050063,0.5632040050062578,0.22528160200250313,0.22528160200250313,1.9148936170212765,1.9148936170212765,1.4643304130162704,3.60450563204005,5.181476846057572
Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,25,19,1792,19.9,1,2,3,0.6,0.6,1.8,10,3,30.0,0.1,0.33,0.4,85.4,11,105,59,47,34,21,74,1428,794,50.0,109,0.05022321428571428,0.10044642857142856,0.15066964285714285,0.030133928571428572,0.09040178571428573,0.5022321428571429,0.15066964285714285,0.5524553571428571,8.236607142857142,2.3604910714285716,1.0546875,5.474330357142857,3.716517857142857
Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,27,17,1517,16.9,1,1,2,0.8,0.8,3.5,12,4,33.3,0.08,0.25,0.2,79.3,26,88,83,17,10,9,31,1051,603,43.8,62,0.05932762030323006,0.05932762030323006,0.11865524060646011,0.047462096242584045,0.20764667106130522,0.7119314436387607,0.23731048121292023,1.5425181278839817,10.14502307185234,1.008569545154911,0.5339485827290705,3.6783124588002636,1.8391562294001318
Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,30,29,2585,28.7,1,2,3,2.0,2.0,2.2,35,10,28.6,0.03,0.1,-1.0,82.6,26,152,33,66,46,46,101,1925,1002,42.9,171,0.03481624758220503,0.06963249516441006,0.10444874274661509,0.06963249516441006,0.07659574468085108,1.2185686653771761,0.3481624758220503,0.9052224371373307,6.441005802707931,2.2978723404255317,1.6015473887814313,5.95357833655706,3.516441005802708
Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,27,28,26,2204,24.5,10,5,15,7.2,7.2,2.8,44,15,34.1,0.23,0.67,2.8,77.0,23,104,28,49,30,18,42,1271,668,47.1,114,0.40834845735027225,0.20417422867513613,0.6125226860254084,0.294010889292196,0.11433756805807622,1.7967332123411979,0.6125226860254084,0.9392014519056262,5.390199637023594,2.000907441016334,0.73502722323049,4.655172413793103,1.7150635208711433
Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24,14,9,876,9.7,0,2,2,0.3,0.3,1.5,2,0,0.0,0.0,,-0.3,91.6,14,76,20,13,11,6,29,876,533,71.4,64,0.0,0.2054794520547945,0.2054794520547945,0.03082191780821918,0.1541095890410959,0.2054794520547945,0.0,1.4383561643835616,9.863013698630137,1.3356164383561644,0.6164383561643836,6.575342465753424,2.9794520547945202
Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,21,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29,28,26,2270,25.2,1,0,1,0.5,0.5,0.2,5,1,20.0,0.2,1.0,0.5,93.7,6,66,11,40,20,31,129,1901,1104,100.0,77,0.039647577092511016,0.0,0.039647577092511016,0.019823788546255508,0.007929515418502203,0.19823788546255508,0.039647577092511016,0.23788546255506607,3.052863436123348,1.5859030837004406,1.2290748898678414,3.052863436123348,5.114537444933921
Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29,26,25,2106,23.4,0,1,1,1.1,1.1,0.1,12,3,25.0,0.0,0.0,-1.1,85.6,1,62,7,33,21,36,129,1558,882,100.0,73,0.0,0.042735042735042736,0.042735042735042736,0.047008547008547015,0.004273504273504274,0.5128205128205129,0.12820512820512822,0.042735042735042736,2.9487179487179485,1.4102564102564104,1.5384615384615385,3.1196581196581197,5.512820512820513
Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,19,28,23,1887,21.0,12,4,16,7.0,7.0,3.4,44,23,52.3,0.27,0.52,3.0,74.0,18,35,26,16,11,3,8,655,326,41.7,34,0.5723370429252782,0.1907790143084261,0.7631160572337043,0.3338632750397456,0.16216216216216217,2.098569157392687,1.0969793322734498,0.8585055643879173,2.9093799682034973,0.7631160572337043,0.14308426073131955,1.6216216216216217,0.3815580286168522
Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,19,23,9,944,10.5,3,0,3,5.2,5.2,0.2,19,7,36.8,0.16,0.43,-2.2,52.8,5,9,6,6,6,2,11,285,122,25.0,15,0.2860169491525424,0.0,0.2860169491525424,0.4957627118644068,0.019067796610169493,1.8114406779661016,0.6673728813559322,0.47669491525423724,1.4300847457627117,0.5720338983050848,0.1906779661016949,1.4300847457627117,1.048728813559322
Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28,10,4,290,3.2,0,0,0,0.3,0.3,0.6,8,2,25.0,0.0,0.0,-0.3,83.0,5,12,2,3,2,2,6,246,136,,11,0.0,0.0,0.0,0.09310344827586207,0.18620689655172415,2.4827586206896552,0.6206896551724138,1.5517241379310345,4.344827586206897,0.9310344827586207,0.6206896551724138,3.413793103448276,1.8620689655172413
Jack Stephens,eng ENG,DF,Southampton,eng Premier League,30,19,17,1389,15.4,1,0,1,0.6,0.6,0.2,4,2,50.0,0.25,0.5,0.4,92.0,3,63,14,34,20,13,53,1097,631,0.0,44,0.06479481641468682,0.0,0.06479481641468682,0.038876889848812095,0.012958963282937367,0.25917926565874727,0.12958963282937364,0.19438444924406048,4.989200863930885,2.203023758099352,0.8423326133909288,2.85097192224622,3.4341252699784017
Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22,12,11,852,9.5,1,2,3,1.1,1.1,0.9,3,1,33.3,0.33,1.0,-0.1,82.4,4,39,11,24,13,14,39,642,339,66.7,35,0.1056338028169014,0.2112676056338028,0.31690140845070425,0.11619718309859156,0.09507042253521128,0.31690140845070425,0.1056338028169014,0.4225352112676056,5.28169014084507,2.535211267605634,1.4788732394366197,3.6971830985915495,4.119718309859155
Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,29,17,7,499,5.5,0,2,2,1.4,1.4,0.5,11,0,0.0,0.0,,-1.4,78.6,8,18,27,9,4,1,4,274,201,33.3,16,0.0,0.3607214428857715,0.3607214428857715,0.25250501002004005,0.09018036072144288,1.9839679358717437,0.0,1.442885771543086,8.11623246492986,1.623246492985972,0.18036072144288576,2.885771543086172,0.721442885771543
Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17,2,0,24,0.3,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,87.5,1,0,0,0,0,0,0,13,10,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0
Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,50.0,0,0,0,0,0,0,0,2,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Stewart,sct SCO,FW,Southampton,eng Premier League,28,12,4,389,4.3,1,0,1,1.1,1.1,0.0,9,2,22.2,0.11,0.5,-0.1,70.5,0,2,3,6,4,1,7,140,64,60.0,6,0.2313624678663239,0.0,0.2313624678663239,0.2544987146529563,0.0,2.082262210796915,0.4627249357326478,0.0,1.1568123393316196,1.3881748071979434,0.2313624678663239,1.3881748071979434,1.6195372750642674
Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23,32,31,2741,30.5,1,8,9,1.8,1.8,7.2,21,4,19.0,0.05,0.25,-0.8,87.4,59,289,39,49,27,26,50,2781,1588,66.7,140,0.032834731849689894,0.26267785479751915,0.29551258664720903,0.05910251732944181,0.23641006931776723,0.6895293688434878,0.13133892739875958,1.9372491791317037,10.769792046698285,1.608901860634805,0.8537030280919372,4.596862458956585,1.6417365924844947
Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,30,31,16,1551,17.2,3,3,6,3.9,2.3,5.3,24,9,37.5,0.04,0.11,-0.9,75.8,54,121,40,37,21,16,26,1318,699,47.2,75,0.17408123791102514,0.17408123791102514,0.3481624758220503,0.2263056092843327,0.30754352030947774,1.3926499032882012,0.5222437137330754,3.133462282398453,9.342359767891683,2.147001934235977,0.9284332688588007,4.352030947775629,1.5087040618955514
Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,30,16,6,699,7.8,0,1,1,1.1,1.1,1.2,18,3,16.7,0.0,0.0,-1.1,61.7,7,26,9,14,9,1,7,304,179,33.3,44,0.0,0.12875536480686695,0.12875536480686695,0.14163090128755365,0.15450643776824033,2.3175965665236054,0.38626609442060084,0.9012875536480687,4.506437768240343,1.8025751072961373,0.12875536480686695,5.665236051502146,0.9012875536480687
